t_months,nn_output_unit_interval,true_sin4,period_months,phi_rad,phi_over_pi
9.007506255212677004e+00,1.852543106992826649e-01,2.141836732458732295e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.037531276063385022e+00,2.929774300930146347e-01,2.164922147266450936e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.067556296914094816e+00,2.241426682384057567e-01,2.188139386305406331e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.097581317764802833e+00,1.799380351840334513e-01,2.211487996291578995e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.127606338615512627e+00,3.027815771849829973e-01,2.234967511466525725e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.157631359466220644e+00,3.905729564046802604e-01,2.258577453597505891e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.187656380316930438e+00,2.760615365703174562e-01,2.282317331978855890e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.217681401167638455e+00,1.159000328926453605e-01,2.306186643434562922e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.247706422018348249e+00,3.389852383228234567e-01,2.330184872322093037e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.277731442869058043e+00,2.513470521945068148e-01,2.354311490537443763e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.307756463719766060e+00,1.371000565084406209e-01,2.378565957521409369e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.337781484570475854e+00,1.334875981737786155e-01,2.402947720267112341e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.367806505421183871e+00,1.787910656205402848e-01,2.427456213328727797e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.397831526271893665e+00,2.980508999280102600e-01,2.452090858831477427e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.427856547122601683e+00,4.321252672868199363e-01,2.476851066482819441e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.457881567973311476e+00,6.891216185978710218e-01,2.501736233584900271e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.487906588824019494e+00,6.053504355975055651e-01,2.526745745048222802e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.517931609674729287e+00,4.847460076111495542e-01,2.551878973406560003e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.547956630525437305e+00,3.228814793169083042e-01,2.577135278833067034e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.577981651376147099e+00,3.617695465654220399e-01,2.602514009157677610e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.608006672226855116e+00,4.021065125884195068e-01,2.628014499885683031e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.638031693077564910e+00,2.068448899654634354e-01,2.653636074217566310e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.668056713928272927e+00,2.574935961830447373e-01,2.679378043070060889e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.698081734778982721e+00,1.550374288239608489e-01,2.705239705098430592e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.728106755629690738e+00,2.669220668247392902e-01,2.731220346719988035e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.758131776480400532e+00,4.086018769812441720e-01,2.757319242138831505e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.788156797331108550e+00,2.635384280444866278e-01,2.783535653371799756e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.818181818181818343e+00,4.561381211664376489e-01,2.809868830275672469e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.848206839032526361e+00,5.622150882359120416e-01,2.836318010575566984e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.878231859883236154e+00,5.415438743047296111e-01,2.862882419894570152e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.908256880733944172e+00,3.290986274920350563e-01,2.889561271784586993e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.938281901584653966e+00,3.656318720445142501e-01,2.916353767758395610e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.968306922435361983e+00,5.156308785856960064e-01,2.943259097322928342e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.998331943286071777e+00,4.919641209392744408e-01,2.970276438013766396e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.002835696413677979e+01,5.476102750103960526e-01,2.997404955430820195e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.005838198498748959e+01,4.394411730887576861e-01,3.024643803275255394e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.008840700583819761e+01,4.548389370897067963e-01,3.051992123387590183e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.011843202668890740e+01,3.378702782602307497e-01,3.079449045787012729e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.014845704753961542e+01,3.210965448262106947e-01,3.107013688711892652e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.017848206839032521e+01,3.579059926492791366e-01,3.134685158661489890e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.020850708924103323e+01,2.203284081631713964e-01,3.162462550438850384e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.023853211009174302e+01,3.644314898207569597e-01,3.190344947194916903e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.026855713094245104e+01,2.706672867691646278e-01,3.218331420473781179e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.029858215179316083e+01,2.535954358911502449e-01,3.246421030259172835e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.032860717264386885e+01,1.459178593505926491e-01,3.274612825022088503e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.035863219349457864e+01,1.466726051089790872e-01,3.302905841769618878e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.038865721434528666e+01,3.032124227120859272e-01,3.331299106094934848e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.041868223519599645e+01,3.595054867452457947e-01,3.359791632228462666e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.044870725604670447e+01,3.717109710905268649e-01,3.388382423090196549e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.047873227689741427e+01,2.362700318253984078e-01,3.417070470343203104e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.050875729774812228e+01,2.850676074719774022e-01,3.445854754448251511e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.053878231859883208e+01,3.600649494842072529e-01,3.474734244719629994e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.056880733944954009e+01,3.899164428880512734e-01,3.503707899382070834e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.059883236030024989e+01,4.726665408765711174e-01,3.532774665628863886e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.062885738115095791e+01,1.745169915056637711e-01,3.561933479681074766e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.065888240200166770e+01,5.669619202276564296e-02,3.591183266847902122e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.068890742285237572e+01,4.182824080517426324e-02,3.620522941588185106e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.071893244370308551e+01,6.479307901337140463e-03,3.649951407573016615e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.074895746455379353e+01,9.171656275885675669e-02,3.679467557749468432e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.077898248540450332e+01,4.923996067823124823e-02,3.709070274405467105e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.080900750625521312e+01,1.891511389868782977e-01,3.738758429235724545e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.083903252710592113e+01,2.760837009086899441e-01,3.768530883408828802e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.086905754795663093e+01,4.820208456356547266e-01,3.798386487635388442e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.089908256880733894e+01,3.863497048364736841e-01,3.828324082237287707e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.092910758965804874e+01,4.477518745861107097e-01,3.858342497218039679e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.095913261050875676e+01,6.267404800972424805e-01,3.888440552334179734e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.098915763135946655e+01,4.922872578900329699e-01,3.918617057167796958e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.101918265221017457e+01,5.394300523327041352e-01,3.948870811200058673e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.104920767306088436e+01,6.074796805875289918e-01,3.979200603885871268e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.107923269391159238e+01,5.816074694214988794e-01,4.009605214729534128e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.110925771476230217e+01,3.236389996669774005e-01,4.040083413361484355e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.113928273561301019e+01,2.769901197651574165e-01,4.070633959616067887e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.116930775646371998e+01,3.457346886305682765e-01,4.101255603610354239e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.119933277731442800e+01,3.635892212603593632e-01,4.131947085823963750e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.122935779816513779e+01,3.775895533016677685e-01,4.162707137179947336e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.125938281901584581e+01,5.050415103131349337e-01,4.193534479126644898e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.128940783986655561e+01,4.411905151268484260e-01,4.224427823720592334e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.131943286071726362e+01,4.290561442809702197e-01,4.255385873710399447e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.134945788156797342e+01,3.733866898043441407e-01,4.286407322621635374e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.137948290241868143e+01,4.704686764628765450e-01,4.317490854842693793e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.140950792326939123e+01,5.225719266033121979e-01,4.348635145711657879e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.143953294412009924e+01,7.148415044194192935e-01,4.379838861604100630e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.146955796497080904e+01,6.215119455039419538e-01,4.411100660021894382e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.149958298582151706e+01,5.553354723283261407e-01,4.442419189682930702e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.152960800667222685e+01,5.308165599260883383e-01,4.473793090611834500e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.155963302752293487e+01,4.038953561335938414e-01,4.505220994231579068e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.158965804837364466e+01,4.481900093758357517e-01,4.536701523456061480e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.161968306922435268e+01,2.792243901325087152e-01,4.568233292783588917e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.164970809007506247e+01,4.343879064040683802e-01,4.599814908391294255e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.167973311092577049e+01,3.782034183308248254e-01,4.631444968230429282e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.170975813177648028e+01,3.917627466595322572e-01,4.663122062122611045e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.173978315262718830e+01,3.540252359798656268e-01,4.694844771856894750e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.176980817347789809e+01,3.074636726220101313e-01,4.726611671287794803e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.179983319432860611e+01,4.334435783681634402e-01,4.758421326434120191e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.182985821517931591e+01,3.861446059531491448e-01,4.790272295578720252e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.185988323603002392e+01,4.640337143686503185e-01,4.822163129369060885e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.188990825688073372e+01,5.036858208703585138e-01,4.854092370918665078e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.191993327773144173e+01,2.595823192084376063e-01,4.886058555909366663e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.194995829858215153e+01,5.334661975018453184e-01,4.918060212694435052e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.197998331943285955e+01,5.721608984712417412e-01,4.950095862402470459e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.201000834028356934e+01,6.277517446267875112e-01,4.982164019042153447e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.204003336113427736e+01,7.070799219406157521e-01,5.014263189607762738e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.207005838198498715e+01,5.570855921232942265e-01,5.046391874185511828e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.210008340283569517e+01,4.969359511140012398e-01,5.078548566060646641e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.213010842368640496e+01,4.438841118286411813e-01,5.110731751825331459e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.216013344453711298e+01,7.322754714876790194e-01,5.142939911487292015e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.219015846538782277e+01,5.787744161565110401e-01,5.175171518579200214e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.222018348623853079e+01,5.878826062625622795e-01,5.207425040268830463e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.225020850708924058e+01,4.117515785344381674e-01,5.239698937469928763e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.228023352793994860e+01,4.826591392260115576e-01,5.271991664953800116e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.231025854879065839e+01,6.030552943772121699e-01,5.304301671461634227e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.234028356964136819e+01,4.753046350499166572e-01,5.336627399817501782e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.237030859049207621e+01,4.477555001239272303e-01,5.368967287042076819e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.240033361134278600e+01,4.772330221137474626e-01,5.401319764467037432e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.243035863219349402e+01,4.279612205992357477e-01,5.433683257850092652e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.246038365304420381e+01,4.602286286237223800e-01,5.466056187490746510e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.249040867389491183e+01,3.649324957003166059e-01,5.498436968346639420e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.252043369474562162e+01,4.410407869843694928e-01,5.530824010150610093e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.255045871559632964e+01,4.684001381913260320e-01,5.563215717528300353e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.258048373644703943e+01,3.522348684603424651e-01,5.595610490116447178e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.261050875729774745e+01,4.610442321017030887e-01,5.628006722681760943e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.264053377814845724e+01,6.160874855101516889e-01,5.660402805240387636e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.267055879899916526e+01,8.298261490083270742e-01,5.692797123177980589e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.270058381984987506e+01,7.615038611674265212e-01,5.725188057370340644e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.273060884070058307e+01,5.948849237397713097e-01,5.757573984304613646e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.276063386155129287e+01,3.794051275254550215e-01,5.789953276201064147e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.279065888240200088e+01,5.967885580091046860e-01,5.822324301135355373e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.282068390325271068e+01,3.947446563109873185e-01,5.854685423161399838e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.285070892410341870e+01,5.569626439751955704e-01,5.887035002434708453e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.288073394495412849e+01,5.846260807594649833e-01,5.919371395336257002e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.291075896580483651e+01,4.834055766930199227e-01,5.951692954596844443e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.294078398665554630e+01,5.389777721113405695e-01,5.983998029421944143e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.297080900750625432e+01,5.395195989759283828e-01,6.016284965617018088e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.300083402835696411e+01,5.351505821535714746e-01,6.048552105713340676e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.303085904920767213e+01,4.093978732515741181e-01,6.080797789094172234e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.306088407005838192e+01,6.436501311779770917e-01,6.113020352121513179e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.309090909090908994e+01,6.245249716723999533e-01,6.145218128263164603e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.312093411175979973e+01,5.281819240498634160e-01,6.177389448220271806e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.315095913261050775e+01,5.512058365884606737e-01,6.209532640055249741e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.318098415346121755e+01,3.652295502702976870e-01,6.241646029320123690e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.321100917431192556e+01,3.541800065955141852e-01,6.273727939185217428e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.324103419516263536e+01,5.832487546195884720e-01,6.305776690568247744e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.327105921601334337e+01,6.107247030025838574e-01,6.337790602263749795e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.330108423686405317e+01,7.631948340391641050e-01,6.369767991072859958e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.333110925771476118e+01,5.228360173466573002e-01,6.401707171933437301e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.336113427856547098e+01,5.823982616262757261e-01,6.433606458050501464e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.339115929941617900e+01,5.470312916629396227e-01,6.465464161026979184e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.342118432026688879e+01,5.868760999942904677e-01,6.497278590994751690e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.345120934111759681e+01,6.079571017919244147e-01,6.529048056745979656e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.348123436196830660e+01,3.872903901749973343e-01,6.560770865864729018e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.351125938281901462e+01,4.355069287252024135e-01,6.592445324858809963e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.354128440366972441e+01,3.090355462080735527e-01,6.624069739291935655e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.357130942452043243e+01,3.410588597728955174e-01,6.655642413916030842e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.360133444537114222e+01,3.854180382125887427e-01,6.687161652803834677e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.363135946622185024e+01,4.623837140996306383e-01,6.718625759481706705e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.366138448707256003e+01,5.269006710291228579e-01,6.750033037062586061e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.369140950792326805e+01,4.454517256344782683e-01,6.781381788379191589e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.372143452877397785e+01,4.246186969353106799e-01,6.812670316117377389e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.375145954962468586e+01,5.968088183288665638e-01,6.843896922949650463e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.378148457047539566e+01,6.479461386264891987e-01,6.875059911668832680e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.381150959132610367e+01,7.355723522694026517e-01,6.906157585321873738e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.384153461217681347e+01,5.783592209799891526e-01,6.937188247343795133e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.387155963302752326e+01,7.128308568118625344e-01,6.968150201691712953e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.390158465387823128e+01,7.279062884016672674e-01,6.999041752979011655e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.393160967472894107e+01,5.063482322287059523e-01,7.029861206609561153e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.396163469557964909e+01,6.080738000968596291e-01,7.060606868912044920e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.399165971643035888e+01,6.302047411215779826e-01,7.091277047274323619e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.402168473728106690e+01,5.505912334810391107e-01,7.121870050277865349e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.405170975813177670e+01,6.079714248478615968e-01,7.152384187832221407e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.408173477898248471e+01,5.594672635719233345e-01,7.182817771309492061e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.411175979983319451e+01,5.971169537272348338e-01,7.213169113678871147e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.414178482068390252e+01,7.260752186229917360e-01,7.243436529641101851e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.417180984153461232e+01,6.669817459334196341e-01,7.273618335763013532e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.420183486238532033e+01,7.260888473566028400e-01,7.303712850611965290e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.423185988323603013e+01,7.372751436265440050e-01,7.333718394890292869e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.426188490408673815e+01,8.138196533563089030e-01,7.363633291569677830e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.429190992493744794e+01,8.448588922236959231e-01,7.393455866025471224e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.432193494578815596e+01,7.566562649601015211e-01,7.423184446170955075e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.435195996663886575e+01,7.991737029832641781e-01,7.452817362591480643e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.438198498748957377e+01,7.172312121226944726e-01,7.482352948678536730e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.441201000834028356e+01,7.805436924472346494e-01,7.511789540763699202e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.444203502919099158e+01,8.654878604595699354e-01,7.541125478252453940e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.447206005004170137e+01,7.981484878996480958e-01,7.570359103757873243e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.450208507089240939e+01,8.161081442567756916e-01,7.599488763234153454e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.453211009174311918e+01,5.995377607279047671e-01,7.628512806110003819e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.456213511259382720e+01,6.440970026106640489e-01,7.657429585421809959e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.459216013344453700e+01,7.207798485474945505e-01,7.686237457946689666e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.462218515429524501e+01,6.521696718802368897e-01,7.714934784335261142e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.465221017514595481e+01,6.675078684526658535e-01,7.743519929244276900e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.468223519599666282e+01,6.198887843592775226e-01,7.771991261468967904e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.471226021684737262e+01,7.087743096170804336e-01,7.800347154075202294e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.474228523769808064e+01,5.097827773387084704e-01,7.828585984531365449e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.477231025854879043e+01,3.919804383752863997e-01,7.856706134839984701e-01,7.564633275546290747e+01,0.000000000000000000e+00,0.000000000000000000e+00
