t_months,nn_output_unit_interval,true_sin4,period_months,phi_rad,phi_over_pi
1.801501251042535401e+01,2.275867172119880599e-01,3.324254827387966311e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.804503753127606203e+01,2.603575158320418637e-01,2.814606722116358341e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.807506255212677004e+01,3.372784108698180794e-01,2.364934248018758269e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.810508757297748161e+01,4.610410707948676134e-01,1.970588515385575477e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.813511259382818963e+01,4.576716847699698332e-01,1.627053469560515303e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.816513761467889765e+01,3.888744237957273975e-01,1.329955304200067983e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.819516263552960567e+01,4.301174991313573281e-01,1.075071552792677227e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.822518765638031724e+01,5.195787879946941468e-01,8.583398428839910744e-04,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.825521267723102525e+01,5.086763740325219718e-01,6.758662980400995546e-04,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.828523769808173327e+01,2.175070223485642829e-01,5.239335731880126511e-04,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.831526271893244129e+01,1.802146637591938716e-01,3.990085096064941144e-04,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.834528773978315286e+01,1.022550827127072515e-01,2.977493964941005573e-04,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.837531276063386088e+01,1.228356891859782307e-01,2.170128267183074069e-04,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.840533778148456889e+01,0.000000000000000000e+00,1.538601350459241172e-04,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.843536280233527691e+01,0.000000000000000000e+00,1.055634078714165106e-04,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.846538782318598848e+01,0.000000000000000000e+00,6.961105419315733486e-05,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.849541284403669650e+01,0.000000000000000000e+00,4.371292833888025997e-05,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.852543786488740452e+01,0.000000000000000000e+00,2.580499570771769191e-05,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.855546288573811609e+01,6.106308034085805754e-03,1.405353357707585131e-05,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.858548790658882410e+01,1.721463711108151343e-02,6.858859816285968080e-06,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.861551292743953212e+01,6.546032141420839168e-02,2.858583154482998645e-06,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.864553794829024014e+01,0.000000000000000000e+00,9.303694661683917455e-07,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.867556296914095171e+01,1.207167819675153825e-01,1.942193628702984176e-07,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.870558798999165973e+01,2.861096280735379582e-01,1.425321211092184309e-08,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.873561301084236774e+01,6.636726073467562326e-02,5.439966040262014254e-13,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.876563803169307576e+01,4.579415138726216153e-03,7.191649865232110804e-09,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.879566305254378733e+01,1.242087918954276268e-02,1.380500251324453606e-07,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.882568807339449535e+01,1.397172762437502158e-01,7.410851584054355354e-07,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.885571309424520337e+01,0.000000000000000000e+00,2.410386019674571995e-06,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.888573811509591138e+01,9.953591041160804453e-02,5.984416450554416941e-06,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.891576313594662295e+01,4.233873794894390530e-01,1.254431450773697257e-05,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.894578815679733097e+01,4.350396347699279076e-01,2.341169865563674487e-05,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.897581317764803899e+01,4.295488569509053889e-01,4.014598454429024060e-05,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.900583819849874700e+01,2.904381941307368487e-01,6.454121694250415349e-05,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.903586321934945857e+01,1.144656419403852488e-01,9.862242222267638282e-05,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.906588824020016659e+01,5.253328623485554738e-01,1.446414876113174392e-04,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.909591326105087461e+01,3.478873371874236509e-01,2.050725742267087354e-04,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.912593828190158263e+01,1.905646449230331552e-01,2.826070717209102300e-04,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.915596330275229420e+01,1.112384096407543072e-01,3.801481031265219364e-04,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.918598832360300221e+01,2.971326907001172607e-02,5.008045892772438473e-04,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.921601334445371023e+01,1.743732459022197812e-01,6.478848829252762320e-04,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.924603836530441825e+01,1.187687578646419179e-03,8.248899834149583899e-04,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.927606338615512982e+01,0.000000000000000000e+00,1.035506343491714295e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.930608840700583784e+01,0.000000000000000000e+00,1.283598280524765036e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.933611342785654585e+01,0.000000000000000000e+00,1.573200005103010538e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.936613844870725387e+01,0.000000000000000000e+00,1.908507280620923459e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.939616346955796544e+01,2.109134763689614056e-01,2.293868728108599143e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.942618849040867346e+01,1.134147535107259824e-01,2.733776791172176646e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.945621351125938148e+01,2.228782791664541130e-01,3.232858376500496490e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.948623853211008949e+01,3.399728989253336664e-01,3.795865185954867219e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.951626355296080106e+01,2.061165411028285932e-01,4.427663756798152009e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.954628857381150908e+01,0.000000000000000000e+00,5.133225227126544075e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.957631359466221710e+01,1.327765711131081161e-01,5.917614844051013838e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.960633861551292512e+01,0.000000000000000000e+00,6.785981232626359973e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.963636363636363669e+01,2.961625017692103012e-02,7.743545443949461510e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.966638865721434470e+01,0.000000000000000000e+00,8.795589801241831054e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.969641367806505272e+01,5.695835443526905961e-02,9.947446563093136768e-03,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.972643869891576074e+01,0.000000000000000000e+00,1.120448642337110862e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.975646371976647231e+01,0.000000000000000000e+00,1.257210686760481567e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.978648874061718033e+01,0.000000000000000000e+00,1.405572040590895473e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.981651376146788834e+01,2.035672269453470407e-01,1.566074270275666369e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.984653878231859636e+01,1.468011607617779046e-01,1.739258062409912084e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.987656380316930793e+01,2.331358469268807881e-02,1.925662022250338584e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.990658882402001595e+01,5.284703496752130719e-02,2.125821468110382015e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.993661384487072397e+01,2.720139276984117616e-01,2.340267223726916201e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.996663886572143198e+01,4.748157264352165230e-01,2.569524410693914407e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.999666388657214355e+01,2.708791498217049676e-01,2.814111243062153780e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.002668890742285157e+01,2.183060636480006200e-01,3.074537826202810437e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.005671392827355959e+01,3.482486775836687865e-01,3.351304962029421491e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.008673894912427116e+01,2.060903952620312674e-01,3.644902962663915114e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.011676396997497918e+01,2.921755042936787783e-01,3.955810474622781236e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.014678899082568719e+01,3.402052047379600243e-05,4.284493315584309014e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.017681401167639521e+01,0.000000000000000000e+00,4.631403325779685082e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.020683903252710678e+01,0.000000000000000000e+00,4.996977236030546166e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.023686405337781480e+01,0.000000000000000000e+00,5.381635554429547302e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.026688907422852282e+01,0.000000000000000000e+00,5.785781473634672711e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.029691409507923083e+01,0.000000000000000000e+00,6.209799800714586870e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.032693911592994240e+01,6.282337066076663923e-02,6.654055911450139360e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.035696413678065042e+01,0.000000000000000000e+00,7.118894730957323058e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.038698915763135844e+01,0.000000000000000000e+00,7.604639742459967655e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.041701417848206646e+01,0.000000000000000000e+00,8.111592025991899713e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.044703919933277803e+01,0.000000000000000000e+00,8.640029328766689332e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.047706422018348604e+01,0.000000000000000000e+00,9.190205168899860666e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.050708924103419406e+01,0.000000000000000000e+00,9.762347974119212068e-02,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.053711426188490208e+01,0.000000000000000000e+00,1.035666025704056747e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.056713928273561365e+01,0.000000000000000000e+00,1.097331782853216142e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.059716430358632167e+01,8.561826431472187304e-02,1.161246905062792434e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.062718932443702968e+01,4.290490311406856133e-02,1.227423413038921940e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.065721434528773770e+01,7.321800895159737144e-02,1.295870445604831167e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.068723936613844927e+01,1.071969766743764846e-01,1.366594197669997457e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.071726438698915729e+01,1.408900550933096796e-01,1.439597862673908657e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.074728940783986531e+01,5.818033380949045458e-02,1.514881579617027574e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.077731442869057332e+01,1.809436420420640623e-01,1.592442384784122644e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.080733944954128489e+01,2.103411035676247542e-01,1.672274168257877336e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.083736447039199291e+01,2.470992682878908886e-01,1.754367635312684415e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.086738949124270093e+01,5.753464559057785109e-03,1.838710272771146015e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.089741451209340894e+01,1.303572708679160697e-01,1.925286320397336659e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.092743953294412051e+01,2.653555115297966394e-01,2.014076747393246658e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.095746455379482853e+01,4.500081802834668410e-01,2.105059234056138873e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.098748957464553655e+01,4.454517365866092482e-01,2.198208158646970667e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.101751459549624457e+01,3.346920396247569651e-01,2.293494589510600423e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.104753961634695614e+01,3.013472594100237156e-01,2.390886282481064773e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.107756463719766415e+01,4.774482677078982218e-01,2.490347683595908745e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.110758965804837217e+01,3.324650773888132016e-01,2.591839937135527183e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.113761467889908019e+01,2.105107920490157103e-01,2.695320898994270076e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.116763969974979176e+01,3.300124214191280658e-01,2.800745155382073914e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.119766472060049978e+01,5.423169718691150942e-01,2.908064046846178807e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.122768974145120779e+01,5.832235300738932704e-01,3.017225697594285716e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.125771476230191581e+01,5.713840477552253327e-01,3.128175050091567821e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.128773978315262738e+01,4.719627191505311181e-01,3.240853904895527049e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.131776480400333540e+01,4.795414049253761135e-01,3.355200965684205783e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.134778982485404342e+01,3.031096096379021221e-01,3.471151889424778925e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.137781484570475143e+01,3.701996433041179757e-01,3.588639341620970535e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.140783986655546300e+01,3.093002339129994893e-01,3.707593056569820633e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.143786488740617102e+01,1.299080111225781875e-01,3.827939902549657436e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.146788990825687904e+01,2.718392540086781439e-01,3.949603951853711825e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.149791492910758706e+01,2.336388286360401023e-01,4.072506555575101661e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.152793994995829863e+01,2.323020583369234116e-01,4.196566423041852012e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.155796497080900664e+01,2.692444129625248261e-01,4.321699705792230728e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.158798999165971466e+01,2.131512225548811701e-01,4.447820085974274473e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.161801501251042623e+01,4.610794316601035669e-01,4.574838869044676182e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.164804003336113425e+01,4.872440680466531560e-01,4.702665080636420081e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.167806505421184227e+01,3.693649696132988436e-01,4.831205567457011463e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.170809007506255028e+01,2.503349313096857043e-01,4.960365102072470944e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.173811509591326185e+01,2.609768203062257097e-01,5.090046491425981312e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.176814011676396987e+01,4.038394664657178335e-01,5.220150688933874461e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.179816513761467789e+01,3.932424758777753881e-01,5.350576909995725661e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.182819015846538591e+01,3.344929198976122620e-01,5.481222750749240591e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.185821517931609748e+01,4.127329820083066592e-01,5.611984309895854395e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.188824020016680549e+01,3.698123107148685862e-01,5.742756313417016756e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.191826522101751351e+01,5.316584599345437478e-01,5.873432241997129655e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.194829024186822153e+01,5.046145653655257357e-01,6.003904460963660483e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.197831526271893310e+01,4.418540382413606027e-01,6.134064352551306110e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.200834028356964112e+01,3.749039928648754683e-01,6.263802450292731416e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.203836530442034913e+01,4.185092075834973002e-01,6.393008575335114019e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.206839032527105715e+01,3.240058943540658487e-01,6.521571974477780032e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.209841534612176872e+01,5.333500941773486881e-01,6.649381459723930909e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.212844036697247674e+01,6.384536397071134406e-01,6.776325549136142934e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.215846538782318476e+01,4.061552459571993179e-01,6.902292608783424654e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.218849040867389277e+01,5.772521682212951033e-01,7.027170995565261702e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.221851542952460434e+01,7.229881067166367137e-01,7.150849200696519636e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.224854045037531236e+01,6.540357673008884154e-01,7.273215993635865351e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.227856547122602038e+01,6.851758935784543203e-01,7.394160566239277310e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.230859049207672840e+01,5.774958314117685232e-01,7.513572676919485493e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.233861551292743997e+01,7.480274242723147227e-01,7.631342794591946532e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.236864053377814798e+01,8.331470015908934990e-01,7.747362242188197134e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.239866555462885600e+01,8.117963812201606233e-01,7.861523339517663134e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.242869057547956402e+01,6.918864961281457893e-01,7.973719545259639885e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.245871559633027559e+01,7.057990896102014355e-01,8.083845597868651867e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.248874061718098361e+01,8.315111665305544575e-01,8.191797655177333048e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.251876563803169162e+01,8.346016375199031279e-01,8.297473432483432054e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.254879065888239964e+01,7.703227359560406162e-01,8.400772338908928383e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.257881567973311121e+01,7.103307776905738447e-01,8.501595611822388987e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.260884070058381923e+01,8.388498892439211208e-01,8.599846449117991565e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.263886572143452725e+01,7.191988976740139039e-01,8.695430139148339066e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.266889074228523526e+01,8.952603874664524231e-01,8.788254188110891096e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.269891576313594683e+01,8.676923324290460871e-01,8.878228444692486399e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.272894078398665485e+01,7.014437002162576817e-01,8.965265221779836757e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.275896580483736287e+01,8.036393625490270143e-01,9.049279415048722131e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.278899082568807088e+01,8.040409828834085282e-01,9.130188618249047705e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.281901584653878245e+01,8.577119495012630601e-01,9.207913235008020614e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.284904086738949047e+01,8.959627880553387991e-01,9.282376586979136368e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.287906588824019849e+01,8.787589285874327638e-01,9.353505018169941954e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.290909090909090651e+01,7.952268992966166072e-01,9.421227995287606571e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.293911592994161808e+01,6.719288643544825135e-01,9.485478203947225184e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.296914095079232609e+01,8.223038811448829533e-01,9.546191640594319239e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.299916597164303411e+01,1.000000000000000000e+00,9.603307699999449332e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.302919099249374213e+01,1.000000000000000000e+00,9.656769258189554783e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.305921601334445370e+01,9.634430180063492388e-01,9.706522750687929246e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.308924103419516172e+01,1.000000000000000000e+00,9.752518245941610431e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.311926605504586973e+01,1.000000000000000000e+00,9.794709513822787983e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.314929107589658130e+01,1.000000000000000000e+00,9.833054089097963413e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.317931609674728932e+01,1.000000000000000000e+00,9.867513329766782748e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.320934111759799734e+01,1.000000000000000000e+00,9.898052470180112028e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.323936613844870536e+01,1.000000000000000000e+00,9.924640668855178038e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.326939115929941693e+01,1.000000000000000000e+00,9.947251050913554771e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.329941618015012494e+01,9.267860275915605905e-01,9.965860745076439153e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.332944120100083296e+01,1.000000000000000000e+00,9.980450915159762015e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.335946622185154098e+01,1.000000000000000000e+00,9.991006786020383279e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.338949124270225255e+01,9.402284588660481113e-01,9.997517663913152441e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.341951626355296057e+01,7.409308890810611947e-01,9.999976951227269595e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.344954128440366858e+01,8.772780608161965255e-01,9.998382155579141894e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.347956630525437660e+01,9.356339276554350715e-01,9.992734893247617878e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.350959132610508817e+01,9.020369791210535171e-01,9.983040886946260573e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.353961634695579619e+01,8.842503119821327751e-01,9.969309957936141053e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.356964136780650421e+01,7.986508742256687166e-01,9.951556012491381553e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.359966638865721222e+01,6.882453545506582726e-01,9.929797022738382495e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.362969140950792379e+01,8.191362798567828341e-01,9.904055001898464106e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.365971643035863181e+01,7.518981674289454409e-01,9.874355973972327449e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.368974145120933983e+01,7.165883618258283017e-01,9.840729937913171854e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.371976647206004785e+01,7.948165854273655517e-01,9.803210826344196382e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.374979149291075942e+01,8.151873214773310838e-01,9.761836458884214363e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.377981651376146743e+01,8.668672760210212047e-01,9.716648490153886319e-01,1.873817422860383175e+01,0.000000000000000000e+00,0.000000000000000000e+00
